step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
3380.0,7,0,2,3984,3991,0,150.0,21.428571428571427,9.13654584896366,2,198.0,0.6546476401292877,2,198.0
3385.0,7,0,1,3984,3991,0,70.0,10.0,9.283703010118561,1,70.0,0.7818748417375331,1,70.0
3390.0,7,0,0,3984,3991,0,0.0,0.0,10.188998957597368,0,0.0,0.9764785904214347,0,0.0
3395.0,8,0,0,3984,3992,0,0.0,0.0,11.216699741751992,0,0.0,0.928224879013286,0,0.0
3400.0,8,0,0,3984,3992,0,0.0,0.0,12.572498639374842,0,0.0,0.9832512292037852,0,0.0
3405.0,8,0,0,3984,3992,0,0.0,0.0,12.945647217590857,0,0.0,0.9783134205086557,0,0.0
3410.0,8,0,0,3984,3992,0,0.0,0.0,12.356022701717004,0,0.0,0.9036705215985081,0,0.0
3415.0,8,0,1,3984,3992,0,2.0,0.25,10.187952590454717,1,2.0,0.6397989010635637,1,2.0
3420.0,9,0,2,3984,3993,0,12.0,1.3333333333333333,9.75146306170151,2,12.0,0.6035403168542773,2,12.0
3425.0,9,0,2,3984,3993,0,22.0,2.4444444444444446,8.71380527738238,2,22.0,0.4814676383975301,2,22.0
3430.0,9,0,3,3984,3993,0,37.0,4.111111111111111,8.765147925447325,3,37.0,0.38786969669568455,3,37.0
3435.0,9,0,3,3984,3993,0,52.0,5.777777777777778,8.795398261322587,3,52.0,0.39021294424572917,3,52.0
3440.0,8,0,3,3985,3993,0,67.0,8.375,8.384672987852667,3,67.0,0.3935900619218885,3,67.0
3445.0,8,0,1,3985,3993,0,32.0,4.0,8.58180572193973,1,80.0,0.41542097475327955,1,80.0
3450.0,9,0,1,3985,3994,0,37.0,4.111111111111111,9.65272361091479,1,37.0,0.7027906489482729,1,37.0
3455.0,8,0,2,3986,3994,0,43.0,5.375,8.660629715939029,2,43.0,0.4860433778310366,2,43.0
3460.0,7,0,2,3987,3994,0,53.0,7.571428571428571,9.054732969483009,2,53.0,0.49009980153763383,2,53.0
3465.0,7,0,1,3987,3994,0,52.0,7.428571428571429,9.936439831674447,1,62.0,0.5078816040817704,1,62.0
3470.0,7,0,1,3987,3994,0,57.0,8.142857142857142,8.821379506057125,1,57.0,0.3963935331333148,1,57.0
3475.0,7,0,1,3987,3994,0,62.0,8.857142857142858,8.9624432909467,1,65.0,0.343857524609502,1,65.0
3480.0,7,0,1,3987,3994,0,67.0,9.571428571428571,9.927754789261375,1,67.0,0.4816828803051011,1,67.0
3485.0,7,0,1,3987,3994,0,72.0,10.285714285714286,10.653132823480123,1,72.0,0.4890839065690355,1,72.0
3490.0,7,0,1,3987,3994,0,77.0,11.0,11.226609714713044,1,77.0,0.4824307022288373,1,77.0
3495.0,6,0,1,3988,3994,0,82.0,13.666666666666666,11.514586299779033,1,82.0,0.4820399874011573,1,82.0
3500.0,6,0,1,3988,3994,0,87.0,14.5,11.59324979136479,1,87.0,0.4996511937156895,1,87.0
3505.0,6,0,1,3988,3994,0,92.0,15.333333333333334,10.391045582645127,1,92.0,0.2376094203359051,1,92.0
3510.0,5,0,2,3989,3994,0,99.0,19.8,8.354392184930862,2,99.0,0.0003151037242778536,2,99.0
3515.0,5,0,1,3990,3995,0,102.0,20.4,8.222192421708558,1,108.0,0.27595604197412354,1,108.0
3520.0,5,0,1,3990,3995,0,107.0,21.4,9.65702613314777,1,107.0,0.4869863581081696,1,107.0
3525.0,5,0,1,3990,3995,0,112.0,22.4,10.279523630064682,1,112.0,0.48788720062703783,1,112.0
3530.0,5,0,1,3990,3995,0,117.0,23.4,11.011602556353205,1,117.0,0.4900329016439175,1,117.0
3535.0,3,0,1,3992,3995,0,122.0,40.666666666666664,9.638986459280419,1,122.0,0.498256925700296,1,122.0
3540.0,3,0,1,3992,3995,0,127.0,42.333333333333336,9.423905090280554,1,127.0,0.48696535823648046,1,127.0
3545.0,3,0,1,3992,3995,0,132.0,44.0,9.427980803386985,1,132.0,0.4839885654932319,1,132.0
3550.0,3,0,1,3992,3995,0,137.0,45.666666666666664,9.40838987807811,1,137.0,0.4848623913657621,1,137.0
3555.0,3,0,1,3992,3995,0,142.0,47.333333333333336,9.418897034646067,1,142.0,0.49185672382237755,1,142.0
3560.0,3,0,1,3992,3995,0,147.0,49.0,9.45898151538092,1,147.0,0.4871156400116161,1,147.0
3565.0,3,0,0,3992,3995,0,0.0,0.0,4.860514312514045,0,151.0,0.0478051843870417,0,151.0
3570.0,3,0,1,3992,3995,0,5.0,1.6666666666666667,6.022259208278939,1,5.0,6.72324627334617e-05,1,5.0
3575.0,3,0,1,3992,3995,0,10.0,3.3333333333333335,7.3249326445659095,1,10.0,0.0,1,10.0
3580.0,3,0,0,3992,3995,0,0.0,0.0,8.526013208432133,0,14.0,0.0405228975976815,0,14.0
3585.0,2,0,0,3993,3995,0,0.0,0.0,8.312672638009817,0,0.0,1.0,0,0.0
3590.0,2,0,0,3993,3995,0,0.0,0.0,10.09773828539909,0,0.0,1.0,0,0.0
3595.0,2,0,0,3993,3995,0,0.0,0.0,11.676941867942505,0,0.0,1.0,0,0.0
3600.0,2,0,0,3993,3995,0,0.0,0.0,13.429666919833098,0,0.0,1.0,0,0.0
3605.0,2,0,0,3993,3995,0,0.0,0.0,13.672112137354095,0,0.0,1.0,0,0.0
3610.0,2,0,0,3993,3995,0,0.0,0.0,13.694898158528492,0,0.0,1.0,0,0.0
3615.0,2,0,0,3993,3995,0,0.0,0.0,13.67888872352906,0,0.0,1.0,0,0.0
3620.0,2,0,0,3993,3995,0,0.0,0.0,13.620557854692567,0,0.0,1.0,0,0.0
3625.0,2,0,0,3993,3995,0,0.0,0.0,13.531010896533378,0,0.0,1.0,0,0.0
3630.0,2,0,0,3993,3995,0,0.0,0.0,13.529529623205423,0,0.0,1.0,0,0.0
3635.0,3,0,0,3993,3996,0,0.0,0.0,13.034331513247531,0,0.0,0.8132402027512735,0,0.0
3640.0,2,0,0,3994,3996,0,0.0,0.0,14.74983334860189,0,0.0,0.977529684785152,0,0.0
3645.0,1,0,0,3995,3996,0,0.0,0.0,14.379402322751,0,0.0,0.9756235496241557,0,0.0
3650.0,1,0,0,3995,3996,0,0.0,0.0,14.475158788669384,0,0.0,0.9821204999898149,0,0.0
3655.0,1,0,0,3995,3996,0,0.0,0.0,14.371944907410532,0,0.0,0.9751175737941326,0,0.0
3660.0,1,0,0,3995,3996,0,0.0,0.0,14.579904632233545,0,0.0,0.9892273678145473,0,0.0
3665.0,1,0,0,3995,3996,0,0.0,0.0,14.598944552182681,0,0.0,0.9905192013600868,0,0.0
3670.0,1,0,0,3995,3996,0,0.0,0.0,14.248748643496535,0,0.0,0.9667588691969298,0,0.0
3675.0,1,0,0,3995,3996,0,0.0,0.0,14.447003427832849,0,0.0,0.9802101957599354,0,0.0
3680.0,1,0,0,3995,3996,0,0.0,0.0,14.697149579003915,0,0.0,0.9971822833650095,0,0.0
3685.0,1,0,0,3995,3996,0,0.0,0.0,6.063672895540367,0,0.0,0.41141223684567435,0,0.0
3690.0,1,0,1,3995,3996,0,3.0,3.0,0.00047919533728258583,1,3.0,3.251277385731692e-05,1,3.0
3695.0,1,0,1,3995,3996,0,8.0,8.0,0.0,1,8.0,0.0,1,8.0
3700.0,1,0,0,3995,3996,0,0.0,0.0,0.7564101730240509,0,12.0,0.05132143613576569,0,12.0
3705.0,1,0,0,3995,3996,0,0.0,0.0,4.881754558184184,0,0.0,1.0,0,0.0
3710.0,1,0,0,3995,3996,0,0.0,0.0,8.591984187369235,0,0.0,1.0,0,0.0
3715.0,1,0,0,3995,3996,0,0.0,0.0,12.120490554952994,0,0.0,1.0,0,0.0
3720.0,1,0,0,3995,3996,0,0.0,0.0,14.431762721096627,0,0.0,1.0,0,0.0
3725.0,1,0,0,3995,3996,0,0.0,0.0,14.610437393594063,0,0.0,1.0,0,0.0
3730.0,1,0,0,3995,3996,0,0.0,0.0,14.62259129219269,0,0.0,1.0,0,0.0
3735.0,1,0,0,3995,3996,0,0.0,0.0,14.623643652825146,0,0.0,1.0,0,0.0
3740.0,1,0,0,3995,3996,0,0.0,0.0,14.532277607648163,0,0.0,1.0,0,0.0
3745.0,1,0,0,3995,3996,0,0.0,0.0,14.4811568053537,0,0.0,1.0,0,0.0
3750.0,1,0,0,3995,3996,0,0.0,0.0,14.279976325282357,0,0.0,1.0,0,0.0
3755.0,1,0,0,3995,3996,0,0.0,0.0,14.288676305730357,0,0.0,1.0,0,0.0
3760.0,1,0,0,3995,3996,0,0.0,0.0,14.316188388560429,0,0.0,1.0,0,0.0
3765.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3770.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3775.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3780.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3785.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3790.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3795.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3800.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3805.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3810.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3815.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3820.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3825.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3830.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3835.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3840.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3845.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3850.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3855.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3860.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3865.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3870.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3875.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3880.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3885.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3890.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3895.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3900.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3905.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3910.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3915.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3920.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3925.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3930.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3935.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3940.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3945.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3950.0,0,0,0,3996,3996,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3955.0,1,0,0,3996,3997,0,0.0,0.0,13.530773081933148,0,0.0,0.9172671665543466,0,0.0
3960.0,1,0,0,3996,3997,0,0.0,0.0,14.40160510314379,0,0.0,0.9763019028405721,0,0.0
3965.0,1,0,0,3996,3997,0,0.0,0.0,14.295533783945555,0,0.0,0.9691112022187752,0,0.0
3970.0,1,0,0,3996,3997,0,0.0,0.0,14.35296495931905,0,0.0,0.9730045297609444,0,0.0
3975.0,1,0,0,3996,3997,0,0.0,0.0,14.334093632504644,0,0.0,0.9717252201182984,0,0.0
3980.0,1,0,0,3996,3997,0,0.0,0.0,14.51106164113369,0,0.0,0.9837220914620857,0,0.0
3985.0,1,0,0,3996,3997,0,0.0,0.0,14.575355256071614,0,0.0,0.9880806319271822,0,0.0
3990.0,1,0,0,3996,3997,0,0.0,0.0,14.723230225129353,0,0.0,0.9981052515886425,0,0.0
3995.0,1,0,0,3996,3997,0,0.0,0.0,14.667109666371086,0,0.0,0.9943007723023571,0,0.0
4000.0,1,0,0,3996,3997,0,0.0,0.0,14.354344596483113,0,0.0,0.9730980570017524,0,0.0
4005.0,1,0,0,3996,3997,0,0.0,0.0,14.339892041499095,0,0.0,1.0,0,0.0
4010.0,1,0,0,3996,3997,0,0.0,0.0,14.513583299915606,0,0.0,1.0,0,0.0
4015.0,1,0,0,3996,3997,0,0.0,0.0,14.667704289525116,0,0.0,1.0,0,0.0
4020.0,1,0,0,3996,3997,0,0.0,0.0,14.6820807760603,0,0.0,1.0,0,0.0
4025.0,1,0,0,3996,3997,0,0.0,0.0,14.347425829481633,0,0.0,1.0,0,0.0
4030.0,1,0,0,3996,3997,0,0.0,0.0,14.515207177821846,0,0.0,1.0,0,0.0
4035.0,1,0,0,3996,3997,0,0.0,0.0,14.31966968670238,0,0.0,1.0,0,0.0
4040.0,1,0,0,3996,3997,0,0.0,0.0,14.307762714198159,0,0.0,1.0,0,0.0
4045.0,1,0,0,3996,3997,0,0.0,0.0,14.326233082662636,0,0.0,1.0,0,0.0
4050.0,1,0,0,3996,3997,0,0.0,0.0,14.341537789653355,0,0.0,1.0,0,0.0
4055.0,1,0,0,3996,3997,0,0.0,0.0,14.676201793227644,0,0.0,1.0,0,0.0
4060.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4065.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4070.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4075.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4080.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4085.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4090.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4095.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4100.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4105.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4110.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4115.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4120.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4125.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4130.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4135.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4140.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4145.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4150.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4155.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4160.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4165.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4170.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4175.0,0,0,0,3997,3997,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4180.0,1,0,0,3997,3998,0,0.0,0.0,10.0,0,0.0,0.6921192122742083,0,0.0
4185.0,1,0,0,3997,3998,0,0.0,0.0,13.842420446570031,0,0.0,0.9580605135448443,0,0.0
4190.0,1,0,0,3997,3998,0,0.0,0.0,14.051527409056641,0,0.0,0.9725332081605729,0,0.0
4195.0,1,0,0,3997,3998,0,0.0,0.0,14.24361517239499,0,0.0,0.9858279713054982,0,0.0
4200.0,1,0,0,3997,3998,0,0.0,0.0,14.065319985092126,0,0.0,0.973487818846664,0,0.0
4205.0,1,0,0,3997,3998,0,0.0,0.0,14.094543019250475,0,0.0,0.9755104011848579,0,0.0
4210.0,1,0,0,3997,3998,0,0.0,0.0,14.007824363942698,0,0.0,0.9695084364447482,0,0.0
4215.0,1,0,0,3997,3998,0,0.0,0.0,13.968252436198734,0,0.0,0.9667695872989157,0,0.0
4220.0,1,0,0,3997,3998,0,0.0,0.0,14.129622978914037,0,0.0,0.9779383525897535,0,0.0
4225.0,1,0,0,3997,3998,0,0.0,0.0,14.008976170384765,0,0.0,0.9695881551814858,0,0.0
4230.0,1,0,0,3997,3998,0,0.0,0.0,14.098511172632195,0,0.0,0.9757850447041319,0,0.0
4235.0,1,0,0,3997,3998,0,0.0,0.0,14.112561187996969,0,0.0,1.0,0,0.0
4240.0,1,0,0,3997,3998,0,0.0,0.0,14.277751676446266,0,0.0,1.0,0,0.0
4245.0,2,0,0,3997,3999,0,0.0,0.0,12.223678832785911,0,0.0,0.6801534290105162,0,0.0
4250.0,2,0,0,3997,3999,0,0.0,0.0,13.846390014542951,0,0.0,0.9192782836942196,0,0.0
4255.0,2,0,0,3997,3999,0,0.0,0.0,14.499248734798762,0,0.0,0.9955106411137348,0,0.0
4260.0,2,0,0,3997,3999,0,0.0,0.0,14.292746849539704,0,0.0,0.9867064400679676,0,0.0
4265.0,2,0,0,3997,3999,0,0.0,0.0,14.331901701116017,0,0.0,0.9903469400603039,0,0.0
4270.0,2,0,0,3997,3999,0,0.0,0.0,14.37306582276478,0,0.0,0.9912078321873034,0,0.0
4275.0,2,0,0,3997,3999,0,0.0,0.0,14.393864814490094,0,0.0,0.9979979241968586,0,0.0
4280.0,2,0,0,3997,3999,0,0.0,0.0,14.249089297612677,0,0.0,0.9785176408851959,0,0.0
4285.0,2,0,0,3997,3999,0,0.0,0.0,14.285485631851493,0,0.0,0.9745169475093286,0,0.0
4290.0,1,0,0,3998,3999,0,0.0,0.0,14.51540997154411,0,0.0,0.9872705865639165,0,0.0
4295.0,1,0,0,3998,3999,0,0.0,0.0,14.60535421299614,0,0.0,0.9933881749882514,0,0.0
4300.0,1,0,1,3998,3999,0,1.0,1.0,0.08913532556308396,1,1.0,0.006062569732770027,1,1.0
4305.0,1,0,1,3998,3999,0,6.0,6.0,0.0,1,6.0,0.0,1,6.0
4310.0,1,0,1,3998,3999,0,11.0,11.0,0.0,1,11.0,0.0,1,11.0
4315.0,1,0,1,3998,3999,0,16.0,16.0,0.0,1,16.0,0.0,1,16.0
4320.0,2,0,1,3998,4000,0,21.0,10.5,5.4683082675910555,1,21.0,0.4179264334718997,1,21.0
4325.0,2,0,1,3998,4000,0,26.0,13.0,6.3518240044867245,1,26.0,0.48545089675527037,1,26.0
4330.0,2,0,1,3998,4000,0,31.0,15.5,6.437230701609105,1,31.0,0.49197827498200947,1,31.0
4335.0,2,0,0,3998,4000,0,0.0,0.0,6.698637219254914,0,35.0,0.5096063108610821,0,35.0
4340.0,2,0,0,3998,4000,0,0.0,0.0,8.651664020835478,0,0.0,0.9725506320174133,0,0.0
4345.0,2,0,0,3998,4000,0,0.0,0.0,10.63434097449487,0,0.0,0.9651789406894427,0,0.0
4350.0,2,0,0,3998,4000,0,0.0,0.0,12.532541132524665,0,0.0,0.9841710809779889,0,0.0
4355.0,2,0,0,3998,4000,0,0.0,0.0,13.717238664190601,0,0.0,0.9737468370090298,0,0.0
4360.0,2,0,0,3998,4000,0,0.0,0.0,13.78950132770123,0,0.0,0.9915119501626539,0,0.0
4365.0,2,0,0,3998,4000,0,0.0,0.0,13.740884173457827,0,0.0,0.9866380608969669,0,0.0
4370.0,2,0,0,3998,4000,0,0.0,0.0,13.700730028940681,0,0.0,0.9986001013909179,0,0.0
4375.0,2,0,0,3998,4000,0,0.0,0.0,13.723638987314272,0,0.0,0.9961815196473808,0,0.0
4380.0,2,0,0,3998,4000,0,0.0,0.0,13.522494172357339,0,0.0,1.0,0,0.0
4385.0,2,0,0,3998,4000,0,0.0,0.0,13.781251660169884,0,0.0,1.0,0,0.0
4390.0,2,0,0,3998,4000,0,0.0,0.0,13.649622499564513,0,0.0,1.0,0,0.0
4395.0,2,0,0,3998,4000,0,0.0,0.0,13.650641331944,0,0.0,1.0,0,0.0
4400.0,1,0,0,3999,4000,0,0.0,0.0,12.666084659154638,0,0.0,1.0,0,0.0
4405.0,1,0,0,3999,4000,0,0.0,0.0,13.038741026640981,0,0.0,1.0,0,0.0
4410.0,1,0,0,3999,4000,0,0.0,0.0,12.814411925602816,0,0.0,1.0,0,0.0
4415.0,1,0,0,3999,4000,0,0.0,0.0,12.671160030513182,0,0.0,1.0,0,0.0
4420.0,1,0,0,3999,4000,0,0.0,0.0,12.948168041868247,0,0.0,1.0,0,0.0
4425.0,1,0,0,3999,4000,0,0.0,0.0,12.94433903541334,0,0.0,1.0,0,0.0
4430.0,1,0,0,3999,4000,0,0.0,0.0,13.055023131877295,0,0.0,1.0,0,0.0
4435.0,1,0,0,3999,4000,0,0.0,0.0,12.760675806188136,0,0.0,1.0,0,0.0
4440.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4445.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4450.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4455.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4460.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4465.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4470.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4475.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4480.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4485.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4490.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4495.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4500.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4505.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4510.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4515.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4520.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4525.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4530.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4535.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4540.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4545.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4550.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4555.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4560.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4565.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4570.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4575.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4580.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4585.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4590.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4595.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4600.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4605.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4610.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4615.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4620.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4625.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4630.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4635.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4640.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4645.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4650.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4655.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4660.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4665.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4670.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4675.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4680.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4685.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4690.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4695.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4700.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4705.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4710.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4715.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4720.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4725.0,0,0,0,4000,4000,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
